circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load,hour,day_of_week,month,temperature,humidity,area_type,population_density,solar_capacity,solar_generation,renewable_type,renewable_percentage
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,NAGI REDDY PALLY,DOMESTIC,1,127,113.0,6681,35.46,16,5,12,31.879074864207578,41.53995276816788,rural,7355,17.457641855682514,9.027562834297177,solar,25.458440029038854
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,NARE GUDA,DOMESTIC,1,306,258.0,15706,85.04,4,2,4,23.352474928486117,45.03465680102359,industrial,6768,35.1580123370917,33.40907950142142,solar,39.28631173732528
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,NAWAB PET,DOMESTIC,1,496,437.0,28112,352.97,11,3,8,22.131708122710666,39.60929612184248,rural,4127,105.33444993854395,71.70736418043597,solar,20.31542742455052
VIKARABAD,VIKARABAD,PARGI,PARGI,CHITYAL,DOMESTIC,1,423,366.0,22057,132.39,8,5,9,26.930807417568303,41.245826568823496,rural,9668,62.27433448984983,51.33188398803135,solar,38.77323361887707
VIKARABAD,VIKARABAD,PARGI,PARGI,ERRA GADDA  PALLY,DOMESTIC,1,337,319.0,23838,198.93,19,5,4,20.798667833485926,48.69399568687082,industrial,736,71.28725363862316,57.73636671617351,solar,29.02345886300382
VIKARABAD,VIKARABAD,PARGI,PARGI,GADSINGAPUR,DOMESTIC,1,467,395.0,19408,155.81,12,1,12,27.551664016360625,46.87025227487293,urban,7955,55.860560188541484,32.7259012078601,solar,21.003723257724214
VIKARABAD,VIKARABAD,PARGI,PARGI,GEETHANJALI ROAD,DOMESTIC,1,827,825.0,61158,733.12,17,3,7,33.4297051496974,53.110219533174465,industrial,2208,229.82951279418316,134.69173874080656,solar,18.37239998101355
VIKARABAD,VIKARABAD,PARGI,PARGI,GOVINDAPUR,DOMESTIC,1,233,189.0,8270,83.43,19,3,1,36.2424460826677,61.496568792262465,rural,4514,17.992800549709713,10.91609804065345,solar,13.084140046330395
VIKARABAD,VIKARABAD,PARGI,PARGI,HEERAPUR,DOMESTIC,1,22,22.0,813,6.04,8,2,9,31.595262176226925,73.65205072733855,industrial,2076,1.6971602961596368,1.0766644755109596,solar,17.82557078660529
VIKARABAD,VIKARABAD,PARGI,PARGI,IBRAHIM PUR,DOMESTIC,1,469,355.0,14462,144.02,3,3,11,33.826583142170165,83.06932185530249,urban,5896,64.15959391513609,43.93106309855082,solar,30.503446117588407
VIKARABAD,VIKARABAD,PARGI,PARGI,JAFFER PALLY,DOMESTIC,1,153,131.0,7324,43.77,20,6,12,36.662595738691195,57.56276424921823,rural,7614,12.16465765161754,8.849857841401406,solar,20.21900352159334
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,HARI DAS PALLY,DOMESTIC,1,220,186.0,8734,60.38,7,1,4,35.46260196390688,84.53840448525894,urban,3815,19.545625468675194,13.282370282546795,solar,21.997963369570712
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,KACHARAM,DOMESTIC,1,50,47.0,2376,15.74,0,2,9,26.39963830650555,70.78536064449852,urban,3879,6.141709816046588,4.8804805017707755,solar,31.006864687234913
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,KERRELLY,DOMESTIC,1,600,502.0,32154,186.26,16,4,3,31.468453585689424,73.7345272889571,industrial,9547,53.033052120051686,30.683793946304377,solar,16.473635749116493
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,KONDA PUR KALAN,DOMESTIC,1,143,126.0,5676,40.02,8,3,11,25.297063094193145,61.33461323892688,urban,5586,17.750923570513432,17.150496971613585,solar,42.854815021523194
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,KONDA PUR KHURD,DOMESTIC,1,100,87.0,5532,30.36,19,3,5,31.526675667903028,61.39319924731344,industrial,1953,14.257540072050931,13.097525548104192,solar,43.14072973683858
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,KUKINDA,DOMESTIC,1,337,299.0,17163,96.68,12,0,1,28.520027522944403,61.918384597574956,industrial,1395,21.12533092673642,11.11006372275627,solar,11.49158432225514
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,KUMMAR PALLY,DOMESTIC,1,113,75.0,3595,29.08,1,4,11,27.455983632804532,59.51866703881245,rural,8098,10.828732412390956,7.913549735440764,solar,27.213032102616108
VIKARABAD,VIKARABAD,VIKARABAD,MOMINPET,YENKE PALLY,DOMESTIC,1,258,216.0,11075,70.46,12,4,3,23.671278882100943,57.532710663920575,urban,4043,21.478181351514504,19.48808806298446,solar,27.65837079617437
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,AINAPUR,DOMESTIC,1,41,35.0,2132,12.26,8,6,5,31.235060903775924,76.47358917162674,urban,5813,4.490829498626376,3.036827303288318,solar,24.770206388974863
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,ALAMPALLY,DOMESTIC,1,911,813.0,67776,682.18,19,1,6,34.5863196241363,53.26091430086294,urban,7027,248.3456452793671,176.7513396355663,solar,25.909780356440574
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,ALAMPALLY KAMAN,DOMESTIC,1,505,447.0,39514,414.58,5,6,8,31.425594086110696,42.40410289208608,urban,5906,84.15767386487813,83.9790827219972,solar,20.256424024795507
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,ALIBAGH,DOMESTIC,1,230,208.0,17904,222.76,0,4,1,21.384533364640482,38.13415665229647,urban,2170,87.88729476454904,77.1434529402572,solar,34.63074741437296
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,ANANTHA GIRI,DOMESTIC,1,15,344.0,0,3.52,4,6,3,38.48653926085396,82.77477615407378,industrial,4827,0.9320111746531877,0.59507712966164,solar,16.90560027447841
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,ANANTHA GIRI PALLY,DOMESTIC,1,456,379.0,21075,189.06,2,6,1,20.109820990773784,81.77300064825256,rural,9693,69.52428274157364,54.411261192403934,solar,28.77989061271762
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,POOLA PALLY,DOMESTIC,1,152,135.0,10142,47.64,3,0,5,37.70115827313833,44.61856187350594,rural,2523,22.324805247061228,20.122526873871312,solar,42.23872139771476
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,PUL MAAMDI,DOMESTIC,1,880,778.0,48386,278.22,0,1,8,35.32146652838706,37.09229184446214,urban,3283,71.6935364750403,45.89385737188879,solar,16.49552777366429
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,THIMMA REDDY PALLY,DOMESTIC,1,196,185.0,11268,59.12,13,6,4,21.931145680967276,87.62753506158774,industrial,5149,16.61557410933548,8.940344407100993,solar,15.122368753553777
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,VATTI MEENAM PALLY,DOMESTIC,1,161,157.0,8697,61.28,8,6,11,24.731287636346188,58.92101367553752,industrial,5925,13.426140347310442,8.927236170177956,solar,14.567944141935307
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,YAVA PUR,DOMESTIC,1,134,108.0,5631,38.72,23,4,9,26.979343791295946,35.60262913297203,urban,7580,13.456077601587852,12.665996667998744,solar,32.711768254128984
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD-RURAL,YELLA KONDA,DOMESTIC,1,977,818.0,58513,305.34,3,1,6,38.20601818214929,42.91847892743614,rural,7214,140.7707337274801,103.31669579020652,solar,33.83660699227305
VIKARABAD,VIKARABAD,PARGI,PARGI,KALLA PUR,DOMESTIC,1,344,264.0,15469,99.78,17,4,6,39.59852427160394,72.22552446152318,urban,7784,36.264266335032026,28.96177146064232,solar,29.02562784189449
VIKARABAD,VIKARABAD,PARGI,PARGI,KHUDAVAN PUR,DOMESTIC,1,340,279.0,14078,118.97,13,4,11,21.743365353459346,34.87897843181653,industrial,3057,36.374440112374394,18.938554887258828,solar,15.918765140168805
VIKARABAD,VIKARABAD,PARGI,PARGI,LAKNAPUR,DOMESTIC,1,158,128.0,5359,45.6,3,6,5,27.93864270242198,55.983847055478364,urban,6796,21.51157412770447,13.331473730137319,solar,29.2356880046871
VIKARABAD,VIKARABAD,PARGI,PARGI,LAXMIDEVI PALLY,DOMESTIC,1,150,133.0,6025,52.92,9,5,10,22.98563714493102,55.654980732611804,urban,1302,19.034309113861507,16.985876984054595,solar,32.09727321249923
VIKARABAD,VIKARABAD,PARGI,PARGI,MADARAM,DOMESTIC,1,526,403.0,22304,171.8,2,4,5,25.568731208730256,71.14068929084263,urban,136,84.5444460694153,72.34172083393234,solar,42.108102930111954
VIKARABAD,VIKARABAD,PARGI,PARGI,MALKAIPET,DOMESTIC,1,130,106.0,4511,39.56,22,6,11,39.62140601672497,41.96422673685422,industrial,6635,16.81569332542457,9.340032562761998,solar,23.60978908686046
VIKARABAD,VIKARABAD,PARGI,PARGI,MALLEMANGUDA,DOMESTIC,1,336,322.0,16030,182.77,6,3,7,39.68852224247119,89.02624293714962,rural,2284,86.52331872896978,78.75583525985604,solar,43.09013254902666
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,LN TANDA(DARUR),DOMESTIC,1,65,56.0,2049,38.36,9,4,8,29.442758804281738,39.31674177275327,urban,6639,15.132763734200312,11.590399625546704,solar,30.21480611456388
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,MAILAARAM,DOMESTIC,1,298,189.0,7717,86.1,12,3,7,23.662774678121025,65.90198041664783,rural,2936,42.775152022837815,26.732785483776343,solar,31.048531340042214
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,MOMIN KALAN,DOMESTIC,1,407,339.0,19056,115.8,3,2,1,30.940371865217585,49.686135787301296,rural,9489,41.41345660651933,23.92678925672025,solar,20.662166888359458
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,MOMIN KHURD,DOMESTIC,1,165,143.0,7269,42.26,17,5,1,26.413704151450546,37.97280458701393,industrial,7493,16.573546547857262,9.707547635443406,solar,22.97100718278137
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,MUNNURU SOMARAM,DOMESTIC,1,297,253.0,12636,88.6,10,0,10,38.576616802574904,62.33301256312962,urban,7805,21.287350756704893,15.092695211883177,solar,17.03464470867176
VIKARABAD,VIKARABAD,VIKARABAD,DHARUR,NAGA SAMUNDER,DOMESTIC,1,915,711.0,32517,250.36,3,1,6,36.36428614642909,40.17081357201879,urban,9569,120.42758649583838,112.96666670641329,solar,45.121691446881805
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,ANANTHAGIRI GUTTA,DOMESTIC,1,63,6.0,1269,21.96,23,1,3,26.17681331583166,70.7909221903886,rural,217,6.598883208746124,4.512883779243147,solar,20.550472583074438
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,ATWELLY,DOMESTIC,1,444,342.0,16297,123.54,13,2,12,20.366181926394034,31.945852509570656,rural,2300,49.35593999204943,40.74531639024726,solar,32.98147676076352
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,BASANTH FUNCTION HALL ROAD,DOMESTIC,1,807,782.0,71972,926.52,17,4,9,39.96097271290265,60.623675527302225,rural,7329,285.5142045256932,163.13639203358267,solar,17.607433410350847
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,BJR-RAMAIAH GUDA RAILAWAY GATE,DOMESTIC,1,501,472.0,51526,625.8,7,0,11,33.66687970997819,43.13897138164801,industrial,6272,291.34660955631284,154.9795929612219,solar,24.76503562819142
VIKARABAD,VIKARABAD,VIKARABAD,VIKARABAD,BTS,DOMESTIC,1,1114,1090.0,103414,1192.7,9,2,7,28.514550449393898,86.99967261845995,industrial,6341,278.0273388838326,196.16764334131145,solar,16.447358375225242
VIKARABAD,TANDUR,KODANGAL,DUDYAL,CHOWDER PALLY,DOMESTIC,1,433,352.0,15006,115.42,4,2,2,25.76911448062495,72.63191297528337,rural,3190,54.29867685453068,31.61410517870226,solar,27.390491404178015
VIKARABAD,TANDUR,KODANGAL,DUDYAL,DUDYAL,DOMESTIC,1,844,703.0,40315,279.13,22,1,12,20.08848876987805,75.31691320912134,industrial,9641,108.22262099107208,64.64582212350206,solar,23.159754280622668
VIKARABAD,TANDUR,KODANGAL,DUDYAL,DUDYAL-TANDA,DOMESTIC,1,32,29.0,1315,10.64,6,3,3,23.079188191130594,72.32100795417458,industrial,3123,5.1811613151795965,3.2890963534607227,solar,30.912559712976716
VIKARABAD,TANDUR,KODANGAL,DUDYAL,DUDYAL-TANDA 2,DOMESTIC,1,22,20.0,1856,6.32,11,3,8,20.11742669767931,69.95372722703152,industrial,6124,2.218818428475219,1.1776433875609844,solar,18.633597904445956
VIKARABAD,TANDUR,KODANGAL,DUDYAL,EERLAPALLY,DOMESTIC,1,240,183.0,9105,66.44,2,4,1,31.951688603905957,38.282880300381464,urban,441,23.119161086215076,20.817202925316458,solar,31.332334324678595
VIKARABAD,TANDUR,KODANGAL,DUDYAL,EKKACHERU TANDA,DOMESTIC,1,64,54.0,2244,20.98,3,4,5,33.26686543094695,89.84570190872046,industrial,6533,6.454122681289722,4.976316548804725,solar,23.71933531365455
VIKARABAD,TANDUR,KODANGAL,DUDYAL,ENKIPALLY,DOMESTIC,1,343,265.0,14595,96.82,9,6,10,35.33592284790509,69.44253504849286,rural,7250,28.92022233519915,20.347123703992953,solar,21.01541386489667
VIKARABAD,TANDUR,TANDUR,PEDDEMUL,GIRMAPUR,DOMESTIC,1,94,67.0,4188,29.17,3,6,1,23.73998711061671,83.84274245458815,urban,7094,6.913269316914152,4.601835057705189,solar,15.77591723587655
VIKARABAD,TANDUR,TANDUR,PEDDEMUL,GOPAL PUR,DOMESTIC,1,265,234.0,12962,97.64,14,2,12,21.919417403539335,60.22836063255542,rural,9036,29.115134726573814,14.571743499426331,solar,14.923948688474326
VIKARABAD,TANDUR,TANDUR,PEDDEMUL,GOTLA PALLY,DOMESTIC,1,250,209.0,10771,80.18,9,4,9,33.009182061472096,47.15826593889771,industrial,1416,30.68769422416726,28.68312474933227,solar,35.77341575122507
VIKARABAD,TANDUR,TANDUR,PEDDEMUL,HANMA PUR,DOMESTIC,1,157,103.0,5361,44.93,20,3,7,29.997882380898808,56.23376122909723,rural,9647,10.123812412419323,8.918443585569188,solar,19.849640742419737
VIKARABAD,TANDUR,TANDUR,PEDDEMUL,INDOOR,DOMESTIC,1,546,381.0,20564,158.68,21,0,5,37.51371800148232,53.949566057900505,rural,5828,40.58813851055274,35.130298402135,solar,22.13908394387131
VIKARABAD,TANDUR,TANDUR,PEDDEMUL,JAI RAM THANDA (I),DOMESTIC,1,27,24.0,1094,14.82,15,1,6,30.665320471847636,30.957562543003036,industrial,7318,6.787320343441988,3.9856924048907283,solar,26.894010829222186
VIKARABAD,TANDUR,TANDUR,PEDDEMUL,JAIRAM TANDA,DOMESTIC,1,57,8.0,227,13.16,14,3,11,28.89642439604348,70.4962882673243,rural,7326,2.992363843577172,1.5742772286332405,solar,11.962592922744989
VIKARABAD,TANDUR,TANDUR,YALAL,ANNA SAGAR,DOMESTIC,1,104,99.0,3718,32.9,18,6,3,29.760556096620345,74.25884007111466,industrial,1058,8.961522380319968,4.770673750923119,solar,14.50052811830735
VIKARABAD,TANDUR,TANDUR,YALAL,BAGAI PALLY,DOMESTIC,1,84,74.0,2905,23.35,19,5,3,35.64643436675601,32.45476726151523,industrial,9954,4.696633872759159,3.6076442750721167,solar,15.450296681251036
VIKARABAD,TANDUR,TANDUR,YALAL,GIRIJAPUR,DOMESTIC,1,78,62.0,3164,25.28,18,4,7,20.36610398184346,44.756602125902866,industrial,5824,10.507399675054458,8.595704848980162,solar,34.001997029193674
VIKARABAD,TANDUR,TANDUR,YALAL,GORE PALLY,DOMESTIC,1,259,208.0,12034,137.12,17,1,7,38.36422887006864,69.86617845730977,rural,2327,62.42421822630631,62.36796560711256,solar,45.484222292234946
VIKARABAD,TANDUR,TANDUR,YALAL,GOVIND RAO PET,DOMESTIC,1,48,35.0,2063,25.78,11,5,7,34.28378084957638,49.3136877020588,rural,646,11.958328804837638,9.102463082837295,solar,35.308235387266464
VIKARABAD,TANDUR,TANDUR,YALAL,HAZI PUR,DOMESTIC,1,251,189.0,9666,84.01,15,1,2,37.70579480701753,86.0309897607016,rural,5265,39.489716280467334,26.307663753973763,solar,31.314919359568815
VIKARABAD,TANDUR,TANDUR,YALAL,JAKKA PALLY,DOMESTIC,1,195,161.0,7477,54.5,0,2,2,39.19197988886046,36.7557513243939,urban,8199,17.4993633082893,14.697408100509797,solar,26.967721285339074
VIKARABAD,TANDUR,KODANGAL,DUDYAL,GOURWAR,DOMESTIC,1,275,215.0,10222,85.68,15,4,11,24.520073756616267,85.6852150349335,rural,6729,31.5175678348846,25.906523725192955,solar,30.23637222828309
VIKARABAD,TANDUR,KODANGAL,DUDYAL,GOURWAR TANDA,DOMESTIC,1,46,34.0,1226,14.24,1,2,12,31.566815863527616,84.83756547022459,industrial,3214,5.743349875041592,2.9374472605735353,solar,20.628140874814154
VIKARABAD,TANDUR,KODANGAL,DUDYAL,HAKEEMPET,DOMESTIC,1,450,363.0,23019,133.53,23,1,5,29.72087452124141,87.34593588173776,industrial,1855,63.34559624912829,35.59136607259059,solar,26.654209595289892
VIKARABAD,TANDUR,KODANGAL,DUDYAL,HAMSANPALLY,DOMESTIC,1,12,8.0,395,2.86,14,2,4,30.752382123032604,34.63366341830684,urban,7356,1.255352432355359,1.0622473138682993,solar,37.14151447091956
VIKARABAD,TANDUR,KODANGAL,DUDYAL,HUSNABAD,DOMESTIC,1,1172,887.0,51019,418.04,6,4,7,20.945783645087385,46.344084860266506,urban,9275,144.94532880575568,78.44087244509832,solar,18.763963363577247
VIKARABAD,TANDUR,KODANGAL,DUDYAL,KUDRUMALLA,DOMESTIC,1,503,419.0,21980,157.03,0,3,3,38.27971557224086,45.0791959278034,urban,8598,55.41830803618261,50.04826476295431,solar,31.871785495099225
VIKARABAD,TANDUR,KODANGAL,DUDYAL,LAKCHERLA,DOMESTIC,1,433,355.0,18581,129.76,4,0,5,39.093683650307455,83.11762395199462,urban,1465,39.0438592627887,37.24386250247125,solar,28.70211351916712
VIKARABAD,TANDUR,TANDUR,PEDDEMUL,JANGAM,DOMESTIC,1,601,426.0,18458,241.89,9,5,2,33.70248623419927,78.43057643837844,rural,1461,49.224104962354446,29.53437438703981,solar,12.209836862639966
VIKARABAD,TANDUR,TANDUR,PEDDEMUL,KANDANELLY,DOMESTIC,1,690,535.0,30073,234.47,21,3,1,25.165552794390535,39.53368399733804,rural,7451,57.04943111714562,42.943470394732444,solar,18.31512363830445
VIKARABAD,TANDUR,TANDUR,PEDDEMUL,KANDANELLY TANDA,DOMESTIC,1,107,33.0,1785,27.7,20,1,9,35.74412854904861,38.48867786688362,industrial,2201,8.295941605486703,5.452708432749614,solar,19.684867988265754
VIKARABAD,TANDUR,TANDUR,PEDDEMUL,KHANAPUR,DOMESTIC,1,80,66.0,4145,34.16,3,3,4,34.61692967072723,58.44787201326936,rural,7411,13.041274851389279,9.91746287609796,solar,29.032385468670846
VIKARABAD,TANDUR,TANDUR,PEDDEMUL,KONDAPUR,DOMESTIC,1,217,148.0,8411,69.6,13,2,8,31.491805942788844,40.40036698360576,urban,1446,28.82900736645074,23.293242303799595,solar,33.467302160631604
VIKARABAD,TANDUR,TANDUR,PEDDEMUL,MAMBAPUR,DOMESTIC,1,731,567.0,35709,265.61,12,4,12,23.40478993256783,58.55402886952188,urban,8036,124.12096772572598,62.78825906339169,solar,23.639267747220245
VIKARABAD,TANDUR,TANDUR,PEDDEMUL,MANDHATHAPUR,DOMESTIC,1,63,33.0,-129,18.27,0,3,7,24.02357804336755,80.68167703173947,urban,2757,6.693307827885372,6.343229694073312,solar,34.719374351797
VIKARABAD,TANDUR,TANDUR,PEDDEMUL,MANSANPALLY,DOMESTIC,1,197,170.0,1303,66.25,15,3,12,31.78809869625103,59.99485523047038,urban,9808,21.08354494019935,14.433956914834805,solar,21.78710477710914
VIKARABAD,TANDUR,TANDUR,PEDDEMUL,MARE PALLY,DOMESTIC,1,375,284.0,16381,140.33,22,4,1,22.57649588745833,73.46671060914858,rural,3069,57.17330494158336,34.07059417161129,solar,24.278909835111016
VIKARABAD,TANDUR,TANDUR,PEDDEMUL,NAGULA PALLY,DOMESTIC,1,431,342.0,18271,133.73,8,2,10,34.47859292030802,45.004307782137715,industrial,4177,42.46709036810419,21.91524485049926,solar,16.38768028901463
VIKARABAD,TANDUR,TANDUR,PEDDEMUL,NARSAPUR,DOMESTIC,1,85,77.0,4366,29.99,21,0,11,24.25200166323856,45.947258468205014,industrial,8735,6.973979043649403,6.9485402457386956,solar,23.169523993793582
VIKARABAD,TANDUR,TANDUR,PEDDEMUL,NO CODE,DOMESTIC,1,3,344.0,0,2.97,15,3,7,38.20959624787304,65.62698989603899,rural,5713,0.5976647087577225,0.5257837012066475,solar,17.703154922782744
VIKARABAD,TANDUR,TANDUR,PEDDEMUL,PASHA PUR,DOMESTIC,1,91,63.0,1807,33.98,18,5,2,37.994502666693265,81.14578833185814,urban,8839,14.017379797127564,10.204422500992688,solar,30.030672457306324
VIKARABAD,TANDUR,TANDUR,TANDUR,RAJIV GRUHAKALPA,DOMESTIC,1,945,896.0,52717,590.37,14,1,3,25.87207725891009,61.866607952884515,rural,3180,277.31349029564655,258.7161222850245,solar,43.822708180467245
VIKARABAD,TANDUR,TANDUR,TANDUR,SAIPUR,DOMESTIC,1,2241,2031.0,191293,2451.76,13,6,1,21.667736920126845,41.896876401006324,rural,7172,989.0977887782509,720.1281919526675,solar,29.371887621654135
VIKARABAD,TANDUR,TANDUR,TANDUR,SAIPUR 2,DOMESTIC,1,3023,2989.0,271686,3385.99,19,2,7,32.22831608427786,43.06990267285785,industrial,8601,705.18829607458,595.1457757788763,solar,17.5767139235165
VIKARABAD,TANDUR,TANDUR,TANDUR,SAIPUR3,DOMESTIC,1,1704,1703.0,170388,2115.67,9,2,3,28.968289479057773,67.02089188020103,rural,9511,562.3820866526975,550.3397845457126,solar,26.01255321225487
VIKARABAD,TANDUR,TANDUR,TANDUR,TANDOOR10,DOMESTIC,1,1317,1204.0,119398,1409.91,20,3,6,22.874177968078882,36.20359357104476,urban,3497,682.2702919469464,582.0600454441666,solar,41.283489403165206
VIKARABAD,TANDUR,TANDUR,TANDUR,TANDOOR6,DOMESTIC,1,1694,1541.0,139311,1664.98,11,5,12,30.629629469055303,33.92862639333583,rural,2864,687.4853781513275,426.2810504103176,solar,25.602773030926357
VIKARABAD,TANDUR,TANDUR,TANDUR,TANDOOR7,DOMESTIC,1,2769,2674.0,269215,2887.85,0,6,7,39.85448485782048,36.16756986137122,industrial,1452,1216.4721353706934,1175.9446551396125,solar,40.72042021364034
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,GUNDLAMADUGU TANDA,DOMESTIC,1,3,3.0,47,0.72,20,4,3,21.379658302892864,53.54066982042045,industrial,3734,0.31816603759886714,0.16261652972140025,solar,22.585629127972258
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,GUNTA BAS PALLY,DOMESTIC,1,98,77.0,4344,31.9,16,6,2,25.277907715424078,51.26221340004096,industrial,9697,15.11345061110092,14.512331699519477,solar,45.49320281981027
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,INELLY,DOMESTIC,1,298,225.0,12002,121.09,8,3,9,30.77228570067923,30.128795547645154,rural,5877,40.17293383310695,39.41216443506642,solar,32.54782759523199
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,KARAN KOTE,DOMESTIC,1,1714,1325.0,75611,712.29,22,3,9,35.867225651173776,39.70032363364873,urban,6269,234.3736881587426,127.94564600151085,solar,17.96257788281611
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,KHANJAPUR,DOMESTIC,1,152,137.0,8542,52.99,18,4,7,20.37522239984788,50.8507259766287,urban,7738,10.965129048915298,5.7895451578244606,solar,10.92573156788915
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,KONAPUR,DOMESTIC,1,99,82.0,4552,29.83,17,1,5,34.655200137008976,55.79763669036407,urban,5608,14.352616467504104,13.19491929280703,solar,44.23372206774063
VIKARABAD,TANDUR,TANDUR,TANDUR-RURAL,KOTBAS PALLY,DOMESTIC,1,536,415.0,26193,218.63,6,4,4,22.797670859251404,54.137834551505364,industrial,9746,52.28611337340678,26.799630558607777,solar,12.25798406376425
VIKARABAD,TANDUR,TANDUR,YALAL,BANAPUR,DOMESTIC,1,124,100.0,3256,37.54,8,3,4,36.613589540254566,49.17708164829718,industrial,7307,12.583435760038096,11.354483812940872,solar,30.246360716411484
VIKARABAD,TANDUR,TANDUR,YALAL,BANDA MEDI PALLY,DOMESTIC,1,130,105.0,4041,64.29,21,0,1,33.84352069711831,78.71528254837861,industrial,1963,24.43104369713496,16.52742819352792,solar,25.70761890422759
VIKARABAD,TANDUR,TANDUR,YALAL,BENNUR,DOMESTIC,1,311,224.0,13108,110.35,20,4,4,29.130227159811596,54.961218843273905,urban,4978,54.96706693019796,28.090123120680243,solar,25.45548085245151
VIKARABAD,TANDUR,TANDUR,YALAL,CHENNARAM,DOMESTIC,1,281,206.0,10021,119.12,11,1,7,36.4316654921963,68.66838378125489,industrial,2550,38.09279978384823,31.28942007037291,solar,26.267142436511843
VIKARABAD,TANDUR,TANDUR,YALAL,DEVANOOR,DOMESTIC,1,414,327.0,18710,161.9,6,4,5,34.66097368730564,79.94961950583723,industrial,1990,64.8592952639698,41.49136882588706,solar,25.627775679979653
VIKARABAD,TANDUR,TANDUR,YALAL,DEVLA TANDA,DOMESTIC,1,20,17.0,28,4.54,13,4,9,35.1836800206029,81.22313713427693,rural,264,2.2055502694776363,1.269560584304682,solar,27.96388952212956
VIKARABAD,TANDUR,TANDUR,YALAL,DOULAPUR,DOMESTIC,1,90,74.0,3930,35.09,14,2,4,25.80147475790052,81.42097863485948,industrial,3375,13.03392399536473,10.079412251366136,solar,28.724457826634755
